experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1,3012,28060.0,9.316069057104913,0.48771580345285526,1.513308332571115,-2060.0,13.26571491612591
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2,3012,28450.0,9.44555112881806,0.48771580345285526,1.52240176276166,-2060.0,13.528225060885687
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3,3012,28710.0,9.53187250996016,0.48871181938911024,1.5285832642916322,-2060.0,13.720970547905525
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1,3012,28490.0,9.45883134130146,0.48871181938911024,1.5234726688102893,-2060.0,13.713889416598777
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2,3012,27280.0,9.05710491367862,0.4853917662682603,1.4951447499773118,-2060.0,12.451818444107557
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3,3012,28340.0,9.409030544488711,0.48771580345285526,1.5198569201137302,-2115.0,13.618407003811035
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1,3012,26860.0,8.917662682602922,0.48373173970783534,1.4855825725390943,-2115.0,12.748303846596409
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2,3012,27000.0,8.96414342629482,0.4847277556440903,1.4887762490948588,-2070.0,12.525228019453598
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3,3012,28280.0,9.389110225763613,0.48771580345285526,1.5183284457478006,-2060.0,12.720872041965315
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1,3012,22230.0,7.3804780876494025,0.4641434262948207,1.3837058772762578,-1735.0,12.470261427505864
